"","Cell_Type1","Cell_Type2","Cell_Type3","Cell_Type4"
"Gene375",67.9491599513304,99.417850832183,81.8898971437995,101.554498561601
"Gene376",35.7052886571754,19.7472829555083,18.3346876809825,20.9498958918946
"Gene377",120.307613732975,178.968347210318,151.15302484417,179.220693176751
"Gene378",22.1414443880876,33.8909510507304,27.8612897843798,33.8927898755191
"Gene379",93.1616958657292,28.6071585597032,120.368826534112,618.722164213664
"Gene380",72.969364755265,89.143540195503,74.9696587957591,91.5991042981924
"Gene381",2.64763790492621,8.07165553787949,7.00525529584937,8.46606905580732
"Gene382",24.1713922677803,36.6980670412201,31.2471473677715,36.4690414488246
"Gene383",94.1972602301302,57.3358538092184,47.3164352912414,57.7922836114309
"Gene384",11.9783508786208,16.4746305969457,14.0973461263159,17.6818827763315
"Gene385",5.60479567130818,8.70964389853346,7.62153902691986,50.9824598942913
"Gene386",0.135692120457363,0.787484155291542,0.27632470484818,0.746224394049146
"Gene387",7.53803893029029,11.0860150368339,9.7867956370369,3.71596275141864
"Gene388",1.6196120201498,2.49943160806355,0.787570290112083,2.41042733815032
"Gene389",0.0121862631948389,0.0520342859400941,0.0283021405699744,0.0816038108078637
"Gene390",53.2273502660322,79.4930116706561,66.8752757097954,81.7997028794945
"Gene391",5.7594709269886,8.09059267000796,6.70180420682394,23.8263766096013
"Gene392",9.97419011616554,15.3300561836127,23.0039724411088,15.0799830390953
"Gene393",34.0274623259201,51.9065522863696,46.4091386231511,52.0705896855677
"Gene394",19.6514958927881,15.1228936155647,12.2378171396322,29.5801742250593
"Gene395",27.0741305728361,40.2432859152982,42.8790392789153,41.858311056886
"Gene396",27.8532789143509,37.4768727645112,33.1660830624491,42.0255224755886
"Gene397",19.4710139777461,4.6799235042435,23.1330744744873,28.8121059585321
"Gene398",19.7056864057118,28.4954101514788,24.0831828949711,29.3255115290302
"Gene399",0.80905714076755,1.34048559066694,0.873151963542643,1.343283030046
"Gene400",0.172924247657876,0.298976405632885,0.290394052224008,0.944125458407097
"Gene401",14.9491846831355,22.0026318377418,18.565176323653,22.542855051846
"Gene402",40.4584285570277,113.379175137725,101.952083256392,59.1058931452211
"Gene403",26.0841681869928,11.8687746037377,10.0692312179548,11.9527576740847
"Gene404",4.5803594217913,6.53478943465117,5.786968405267,7.05906573658075
"Gene405",19.184738936585,90.6437532479233,23.8132538019515,84.0874645669677
"Gene406",11.4954968709221,47.4584280924153,39.1736062855098,82.5569824436632
"Gene407",56.6857041900694,83.0577771112541,70.3961362507371,84.6900397861472
"Gene408",2.05201687088069,3.00073348743845,2.46330380708752,3.08170846923619
"Gene409",2.09268915571406,3.15670046280111,2.5395535262593,6.9273068339786
"Gene410",2.67637858475869,1.40157794781781,3.75162670516556,10.574809353564
"Gene411",84.8952662122955,33.5661898049297,103.432548404957,125.642200064151
"Gene412",9.897380913575,13.9742217910711,12.0881700477395,14.5023141768925
"Gene413",4.51769196116027,6.14482396045305,5.11103209284234,6.23456976348145
"Gene414",123.236671105376,178.137465799604,154.365174297301,183.825483930836
"Gene415",5.45134879403728,25.3769459909335,21.4961312182699,27.3327443015747
"Gene416",3062.54947754433,1487.80228214849,1246.04837734864,3701.9022763363
"Gene417",48.9676612440975,70.0363923146752,59.5562409949769,72.7073185560764
"Gene418",1.62148885289862,2.19829470789117,1.9339797587113,2.07378232059925
"Gene419",29.6503913044874,43.3250443898637,35.7512534066117,90.2196478851302
"Gene420",10.173794604715,13.9549127345652,12.4958629674448,14.6417788120438
"Gene421",2.26705553968099,3.38936606267082,3.00368753579981,3.4923784280364
"Gene422",19.8242340670763,30.4273823184906,24.0098800010292,29.8234940834623
"Gene423",3.01179099068051,5.38131038132366,3.27232838488141,4.0253934986075
"Gene424",0.106246377716507,0.124857435955745,0.1138979669454,0.112291543219505
"Gene425",17.9522392264166,30.6310425252359,26.5588916971885,30.990433534013
"Gene426",10.7838850332093,16.1409470242918,13.4361212281623,36.5140462976727
"Gene427",0.795579827477,0.939601964461828,1.02910738761593,1.12031910167753
"Gene428",4.85223311785395,2.70954049438976,1.57554929605403,7.02288739196036
"Gene429",15.0986900232848,30.0444020331457,56.255649852691,31.8780175678453
"Gene430",74.4057324193649,106.755489105153,90.974690488844,107.576073695851
"Gene431",61.1264827318816,88.6240775150017,75.9277729261756,92.1313562569475
"Gene432",5.00665804212467,10.0416383373061,9.16052299598747,10.5182412783397
"Gene433",0.783349042670033,4.40415305982191,3.61114046654846,8.37633740037361
"Gene434",13.7116733540405,19.295354551498,16.511249446571,19.894965231804
"Gene435",0.108392335021394,0.171070997688565,0.136352986170672,0.169074256799707
"Gene436",61.7596010105012,90.7010214199446,76.67171150621,92.019823665814
"Gene437",28.9914713242797,42.7524549621293,36.0281495113293,43.1449896539503
"Gene438",28.4939977488543,43.6814162518672,37.8685352258321,44.7354166588596
"Gene439",307.192003479542,209.975920280434,356.686341007457,207.130963862777
"Gene440",0.558093140392749,0.67694773710972,0.638612320536791,0.670668426558722
"Gene441",0.366044166246721,0.1468409649369,0.176047686732326,0.136011152401677
"Gene442",0.626228453466374,1.00542480296629,4.53624440610388,1.05157144001132
"Gene443",225.160421183239,333.143395147446,281.390377787626,336.193530009597
"Gene444",27.4612773309781,39.8561511379652,33.6736860062458,41.4329140165529
"Gene445",5.25478101760985,1.71567432265448,6.9831137491571,8.01422029462819
"Gene446",24.8747661670737,35.7671799267647,15.3208467840542,36.0550375873043
"Gene447",7.5689151692516,11.479072287517,9.20720975906004,11.1903356196775
"Gene448",806.521293920736,1191.27570958778,993.428980553628,1186.19980999096
"Gene449",17.4397385679167,11.027198196034,21.5920661625624,25.2819864538616
"Gene450",4.54014627484648,20.1869636318722,17.662726666407,6.7696730860523
"Gene451",7.2128863452021,10.1171052053803,8.42352259582211,30.7898589802937
"Gene452",86.3029823488667,307.185638658696,104.199471687846,130.69435615203
"Gene453",8.63961320774246,11.9158832273587,11.1352013960787,13.4157950853304
"Gene454",32.5662423218646,71.005682376015,59.4732852175766,71.0573857249636
"Gene455",54.1427680577838,81.300953134775,68.5681510257815,227.005911449456
"Gene456",3.31472793022225,5.40384186317158,3.71571780501724,1.42128343019802
"Gene457",8.83058226999869,12.7399391958351,6.49647399459166,12.8989518114163
"Gene458",2.20765982691454,2.91730607578266,2.85314426540901,3.57149411060695
"Gene459",9.96002028530967,14.1422153033472,12.4204026630624,49.2797269127844
"Gene460",46.706441849429,13.6008313107006,60.0030868571977,69.7290966320974
"Gene461",5.11244016624269,7.45131554246616,6.07635927411718,7.60906011645588
"Gene462",136.642054112324,205.245145580812,30.6716075698086,208.002644276074
"Gene463",46.5013414637068,67.0542647565917,57.2245234770437,61.9577700097919
"Gene464",93.6288685283496,61.6875618922466,115.009073538778,136.371190240546
"Gene465",129.811788882133,725.365234795673,163.698859786967,194.391217198975
"Gene466",0.974273761139929,1.41297182235023,1.27485443571937,1.4812821609846
"Gene467",42.8629113027912,64.811090810851,55.3114169251762,64.3181112247212
"Gene468",71.9960629794936,106.859182321989,87.1919223416204,109.058251197701
"Gene469",76.0116535343808,112.696265197183,98.6248973443167,373.571982598676
"Gene470",6.17441191415681,8.94896459626109,7.75360670159354,9.03681059063762
"Gene471",807.533867387029,1181.20515508387,422.221085811814,1209.58436425589
"Gene472",14.7443282981815,63.3322802642384,18.6560409921731,21.5471520118058
"Gene473",2.99513076761939,4.47248378612053,3.73949203279137,4.3151961902484
"Gene474",34.7822060263082,141.676629342987,41.5495801527255,51.3213840666841
"Gene475",12.5726942570648,17.7114223857866,14.8235641127832,17.7215181502792
"Gene476",50.046911474035,14.0951996883459,172.431833185475,30.3306889472039
"Gene477",401.987763168328,162.668023199802,134.345481685463,168.345830777991
"Gene478",30.1477239565934,44.5583309400185,37.8234654521155,45.3840629877519
"Gene479",1.2256814598089,1.52886941155138,1.3184788199036,7.58848676323501
"Gene480",0.19511074220164,0.324586690879198,0.209785133251278,0.268670564149935
"Gene481",9.79405214617099,14.1849579446578,90.5166743661207,13.6902483149576
"Gene482",0.012184538230545,0.0469665909998483,0.0438035907040291,0.034997817106216
"Gene483",7.0141979964086,10.3497987436797,9.45832842536876,10.7859441179015
"Gene484",6.230356829108,8.99211971005716,7.1954042111596,20.5428764065042
"Gene485",62.0709047011085,63.3908256181663,77.717386679732,92.4761091610435
"Gene486",0.0634481252453209,0.00434435727110765,0.019917865838426,2.22044604925031e-16
"Gene487",27.2588831412363,40.2132901154204,4.89550230633841,40.4502550798789
"Gene488",1.95342114206683,2.85956766707882,4.05255134569549,5.89854168039142
"Gene489",17.3441797101322,26.2790783597518,21.5205579776076,26.75895099847
"Gene490",223.146621737298,48.3038700685302,97.8507445559943,120.307022229839
"Gene491",22.9051326755288,33.9342464277288,27.6381772158393,33.7991625974017
"Gene492",44.2565545396111,64.2856697000523,55.5958647814577,67.7309824654697
"Gene493",16.3132339627214,23.9902034364646,20.0648345208062,24.2988994616925
"Gene494",171.474758452452,50.1635352033452,42.2135248090165,51.0875797974572
"Gene495",7.73752658923391,10.9125789917477,9.82789901472911,11.4953199581853
"Gene496",85.8177509964176,124.526289376797,105.919599885497,129.224075965794
"Gene497",6.2259714866033,17.6862006318774,5.36916937137868,18.1419174081829
"Gene498",6.89470457403808,9.0946942684804,8.05725745506421,32.1848660687005
"Gene499",764.884286450329,187.828657328758,158.491712990128,187.884567005302
"Gene500",2.37342466500771,3.81731306726743,3.46658461160534,3.99383283811167
